epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
51,1421.85,0.87942,0.78859,1.36292,0.90824,0.78158,0.88199,0.70022,0.77336,0.66349,1.2274,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,1453.16,0.8595,0.76927,1.33518,0.9336,0.78096,0.88118,0.7069,0.75863,0.64597,1.22231,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,1477.18,0.85696,0.76188,1.33427,0.92835,0.78345,0.88107,0.70818,0.75007,0.62379,1.21759,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,1501.45,0.85795,0.75434,1.33076,0.91167,0.79465,0.88579,0.7171,0.72303,0.62095,1.20215,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,1534.04,0.84634,0.75818,1.33126,0.92372,0.79029,0.88223,0.71273,0.74273,0.63222,1.20556,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,1565.78,0.84445,0.75661,1.32747,0.9162,0.79596,0.88032,0.7123,0.72917,0.62921,1.19635,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,1586.22,0.84272,0.7403,1.32015,0.91626,0.78986,0.88078,0.71599,0.7247,0.62851,1.18175,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,1615.73,0.84485,0.75348,1.3232,0.92248,0.78494,0.87997,0.71353,0.72394,0.61849,1.19954,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,1648.17,0.84192,0.75251,1.32546,0.92995,0.77287,0.87698,0.71333,0.71474,0.62843,1.18942,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,1674.89,0.84519,0.74714,1.31565,0.92564,0.78843,0.88211,0.71816,0.71378,0.61877,1.18611,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,1696.18,0.84341,0.75037,1.32089,0.92156,0.78953,0.88557,0.71729,0.71952,0.6105,1.18362,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,1728.41,0.83093,0.73724,1.31068,0.9211,0.79186,0.88902,0.72084,0.72146,0.61892,1.18979,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,1761,0.83142,0.7408,1.31338,0.92154,0.79589,0.88656,0.71704,0.72946,0.62584,1.18701,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,1783.31,0.8302,0.73642,1.31006,0.94627,0.78531,0.88965,0.71972,0.72189,0.60559,1.18443,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,1810.41,0.83909,0.74513,1.32217,0.92932,0.79363,0.89041,0.72211,0.71303,0.60336,1.18348,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,1841.61,0.82641,0.72275,1.30427,0.92829,0.78946,0.88648,0.71978,0.70528,0.60171,1.16421,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,1871.54,0.8277,0.73665,1.31098,0.9196,0.79009,0.88614,0.72137,0.71348,0.60191,1.17332,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,1890.58,0.82638,0.73101,1.31086,0.93783,0.79714,0.89092,0.72844,0.70901,0.59369,1.17097,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,1923.38,0.8229,0.7255,1.30652,0.92633,0.79589,0.89345,0.72762,0.70972,0.59836,1.16311,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,1955.37,0.81469,0.7173,1.30009,0.9375,0.79527,0.89351,0.72824,0.71014,0.58644,1.16629,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,1979.97,0.80958,0.72032,1.29274,0.93768,0.78967,0.89193,0.72903,0.70352,0.59293,1.16365,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,2005.02,0.81206,0.71954,1.29475,0.93227,0.80508,0.89412,0.72959,0.69448,0.57625,1.15605,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,2037.41,0.82007,0.72401,1.30422,0.93186,0.79989,0.89179,0.7257,0.70259,0.5794,1.16286,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,2069.21,0.81722,0.72714,1.29836,0.92765,0.799,0.89062,0.72808,0.70284,0.5913,1.16701,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,2089,0.81369,0.70594,1.29556,0.92609,0.79535,0.89058,0.72966,0.69382,0.58637,1.15797,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,2112.62,0.79713,0.70988,1.28359,0.93373,0.79776,0.89342,0.73287,0.69356,0.57964,1.15831,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,2144.63,0.80906,0.71051,1.29065,0.92802,0.80223,0.89754,0.73972,0.68609,0.57488,1.14995,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,2176.46,0.80418,0.70782,1.28886,0.92529,0.8046,0.89659,0.73296,0.69994,0.58267,1.15542,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,2196.45,0.79699,0.70968,1.28557,0.92785,0.79963,0.89798,0.73539,0.68723,0.57858,1.15389,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,2226.02,0.80161,0.6967,1.28334,0.92418,0.799,0.8968,0.73185,0.69619,0.57909,1.16447,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
