epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
117,4371.51,0.65907,0.54663,1.10634,0.92909,0.84256,0.91859,0.78109,0.58961,0.45783,0.98643,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,4410.2,0.63961,0.51929,1.09444,0.95061,0.82265,0.91904,0.7829,0.58988,0.45718,0.98732,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,4450.01,0.64733,0.53734,1.09335,0.94804,0.82878,0.91972,0.78231,0.59023,0.45788,0.9853,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,4488.4,0.63483,0.51779,1.084,0.94855,0.82608,0.92015,0.78158,0.58744,0.45853,0.98051,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,4527.51,0.65299,0.5253,1.09883,0.92399,0.8463,0.91815,0.78255,0.5816,0.45821,0.97423,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,4566.45,0.6303,0.50949,1.08039,0.92378,0.84816,0.91687,0.78149,0.58347,0.46346,0.97482,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,4605.65,0.63877,0.522,1.08656,0.92607,0.84178,0.91711,0.7809,0.58612,0.46443,0.97618,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,4646.3,0.63565,0.52145,1.09437,0.94216,0.83119,0.91542,0.77913,0.58601,0.46432,0.97586,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,4685.87,0.63608,0.52286,1.08142,0.95332,0.82603,0.91904,0.78045,0.58341,0.46024,0.97278,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,4724.94,0.63326,0.52043,1.08354,0.94582,0.82553,0.9174,0.78175,0.58033,0.45981,0.97123,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,4768.4,0.63481,0.51808,1.09374,0.92016,0.84626,0.91748,0.78201,0.58708,0.46258,0.97725,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
