epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
133,3915.31,1.08702,1.33709,1.62802,0.89029,0.60089,0.69507,0.40339,1.47759,1.22836,2.13222,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,3942.93,1.11286,1.36533,1.64503,0.90129,0.59092,0.693,0.39883,1.49332,1.23191,2.15628,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,3974.13,1.08252,1.3322,1.62023,0.91186,0.58583,0.69239,0.40035,1.48984,1.23542,2.15727,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,4004.1,1.09016,1.35747,1.61535,0.89671,0.58885,0.69099,0.40043,1.49459,1.24623,2.1627,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,4027.85,1.10227,1.35498,1.63714,0.89759,0.58867,0.69042,0.40029,1.4858,1.23957,2.15477,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,4057.23,1.08707,1.34147,1.6249,0.88185,0.59925,0.69269,0.40418,1.47187,1.23244,2.13298,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,4087.49,1.08539,1.30969,1.62514,0.88117,0.59925,0.69371,0.40549,1.47079,1.22107,2.13372,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,4114.45,1.09043,1.33365,1.62102,0.87879,0.60112,0.69185,0.40802,1.46276,1.21822,2.12167,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,4143.49,1.07366,1.33526,1.60749,0.89311,0.59274,0.69014,0.40671,1.46941,1.21993,2.1276,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,4177.59,1.06997,1.31277,1.60428,0.88062,0.59739,0.69263,0.4076,1.46448,1.21564,2.12383,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,4207.39,1.07979,1.32777,1.61976,0.89014,0.59496,0.69478,0.40712,1.46603,1.21094,2.12686,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,4232.52,1.08371,1.32577,1.62457,0.88875,0.59676,0.69634,0.40842,1.46802,1.21207,2.12798,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,4262.02,1.08258,1.32713,1.62714,0.85337,0.60983,0.69409,0.40506,1.47138,1.22212,2.13181,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,4293.34,1.06268,1.34198,1.60263,0.85779,0.61045,0.69589,0.40305,1.47899,1.2217,2.15307,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,4317.77,1.07627,1.32559,1.61281,0.85761,0.61108,0.69618,0.40212,1.4793,1.22251,2.15901,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,4344.79,1.06688,1.29991,1.60922,0.85242,0.60983,0.6962,0.40146,1.48158,1.22402,2.16418,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,4374.96,1.06088,1.29741,1.60682,0.88474,0.59706,0.69651,0.40254,1.47916,1.22445,2.16208,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,4405.64,1.07604,1.32634,1.61719,0.84806,0.61481,0.6948,0.40291,1.4741,1.22903,2.15478,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,4439.6,1.06628,1.30157,1.60882,0.84241,0.61539,0.69305,0.40355,1.47289,1.22822,2.14751,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,4463.25,1.05035,1.30993,1.58504,0.86144,0.60672,0.69154,0.40334,1.47215,1.2253,2.14873,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,4486.25,1.07223,1.31242,1.61416,0.86985,0.60306,0.6923,0.40292,1.47026,1.21955,2.14516,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,4509.47,1.07388,1.29832,1.61018,0.87345,0.60129,0.691,0.40194,1.47244,1.22292,2.14946,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,4532.68,1.06494,1.30187,1.6093,0.87576,0.59925,0.68997,0.4007,1.47915,1.22897,2.15692,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,4555.54,1.07003,1.32632,1.61354,0.87015,0.60049,0.68952,0.40106,1.47979,1.23451,2.15545,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,4579.79,1.06543,1.30001,1.61046,0.87385,0.60348,0.69078,0.40074,1.48069,1.232,2.15611,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,4603.56,1.05873,1.29773,1.59959,0.87205,0.60236,0.69035,0.39975,1.4848,1.23172,2.16356,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,4627.14,1.04942,1.28664,1.60267,0.87111,0.6005,0.68848,0.39869,1.48545,1.23251,2.16471,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,4649.57,1.05088,1.31027,1.59599,0.86967,0.60209,0.68934,0.39918,1.4869,1.23032,2.16408,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,4673.83,1.04985,1.27572,1.5877,0.87173,0.60112,0.69002,0.39814,1.49315,1.22933,2.17491,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,4702.1,1.05336,1.27561,1.59593,0.87407,0.60174,0.69137,0.39742,1.49392,1.22871,2.17535,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,4725.1,1.03752,1.28924,1.57973,0.87277,0.60191,0.69205,0.39703,1.49634,1.23231,2.17966,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,4748.99,1.04047,1.28514,1.58155,0.87449,0.60112,0.69059,0.39488,1.49854,1.23419,2.18449,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,4772.53,1.03357,1.2738,1.57375,0.87726,0.60043,0.69034,0.39348,1.50295,1.23208,2.18866,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,4795.01,1.04719,1.27815,1.5879,0.87273,0.59801,0.68875,0.39288,1.50641,1.2335,2.19378,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,4818.22,1.03218,1.25844,1.5785,0.8989,0.5865,0.68957,0.39314,1.50864,1.23527,2.19455,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,4841.89,1.0494,1.26293,1.58794,0.90049,0.58565,0.68972,0.39348,1.51161,1.23641,2.19918,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,4865.14,1.02811,1.25205,1.58068,0.8596,0.60361,0.69053,0.39357,1.51333,1.23687,2.20154,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,4889.47,1.04428,1.27289,1.58569,0.89214,0.58805,0.6906,0.3933,1.5148,1.23752,2.20254,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,4913.07,1.03633,1.27286,1.57796,0.88304,0.59196,0.69016,0.39292,1.51442,1.24051,2.201,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,4943.75,1.03393,1.26369,1.58265,0.88301,0.59552,0.6911,0.3935,1.51548,1.23871,2.20226,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,4968.7,1.0337,1.27829,1.57081,0.89121,0.58867,0.6918,0.39384,1.51586,1.23889,2.20304,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,4992.43,1.03009,1.2527,1.57871,0.89355,0.59116,0.69307,0.39522,1.51362,1.23786,2.20103,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,5015.67,1.03579,1.27015,1.58018,0.90349,0.58556,0.69146,0.39513,1.51342,1.23699,2.20003,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,5039.45,1.02333,1.25383,1.57238,0.90453,0.58619,0.69106,0.39552,1.51238,1.23786,2.19883,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,5061.8,1.04011,1.26674,1.58385,0.90395,0.58567,0.6903,0.39544,1.51169,1.23797,2.19873,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,5084.89,1.03614,1.25001,1.58515,0.90577,0.58556,0.69104,0.3961,1.51062,1.23649,2.19865,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,5107.47,1.02649,1.24466,1.5703,0.90864,0.58432,0.69078,0.39583,1.50874,1.23697,2.19734,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,5130.43,1.02589,1.25145,1.57731,0.90391,0.58432,0.69031,0.3958,1.50748,1.23628,2.19615,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,5154.31,1.02992,1.24429,1.57444,0.89257,0.58941,0.68954,0.39616,1.50645,1.23717,2.19518,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,5177.23,1.03273,1.2754,1.58198,0.89443,0.5893,0.69036,0.39617,1.50479,1.23434,2.19386,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,5207.02,1.01275,1.26376,1.55999,0.89321,0.58805,0.68996,0.39628,1.50251,1.23363,2.19178,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,5230.08,1.0262,1.24899,1.57293,0.89265,0.58987,0.6902,0.39726,1.50189,1.23205,2.19188,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,5253.53,1.02622,1.23883,1.57301,0.89501,0.58885,0.69066,0.39751,1.50054,1.23161,2.19113,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,5275.94,1.01223,1.23891,1.5635,0.89062,0.59179,0.69034,0.39757,1.49987,1.23055,2.19173,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,5298.69,1.01486,1.24117,1.5564,0.88579,0.59054,0.68893,0.39736,1.4993,1.22936,2.1928,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,5322.3,1.01345,1.24274,1.56624,0.88545,0.59179,0.68955,0.39753,1.49893,1.22904,2.1943,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,5346.22,1.01051,1.21957,1.56134,0.88324,0.59311,0.68973,0.39744,1.49894,1.22772,2.19601,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,5370.14,1.01967,1.24847,1.57081,0.88447,0.59241,0.68925,0.39755,1.49938,1.22705,2.19736,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,5386.72,1.35439,1.32575,1.80961,0.89322,0.59341,0.69436,0.40342,1.48006,1.20917,2.16793,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,5401.48,1.12586,1.01261,1.52927,0.87394,0.60672,0.70161,0.409,1.46277,1.193,2.14103,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,5416.42,1.07207,0.93273,1.47767,0.88295,0.6117,0.70745,0.41482,1.44733,1.17726,2.11735,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,5431.21,1.02959,0.89374,1.44036,0.87777,0.62118,0.71598,0.42134,1.43303,1.15715,2.09736,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,5450.79,1.01769,0.87193,1.42099,0.88993,0.61884,0.72148,0.42682,1.41813,1.14354,2.07514,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,5465.77,1.01336,0.87002,1.42384,0.89649,0.6198,0.72783,0.43202,1.40249,1.13032,2.05505,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,5480.61,0.99215,0.85592,1.40036,0.89494,0.62228,0.73257,0.43789,1.39069,1.11593,2.03705,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,5495.73,0.98361,0.83996,1.39644,0.9058,0.62228,0.73553,0.44349,1.37925,1.10126,2.02229,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,5510.58,0.98339,0.8382,1.39034,0.8989,0.62726,0.73967,0.44856,1.36719,1.08851,2.00544,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,5525.92,0.97902,0.82899,1.39206,0.90739,0.62974,0.74419,0.454,1.35472,1.08098,1.98789,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
