epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
50,789.244,0.87013,0.77712,1.26842,0.93186,0.78283,0.88302,0.69936,0.78104,0.62466,1.11615,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298
51,804.632,0.88454,0.7943,1.2896,0.92145,0.78905,0.88295,0.70744,0.76414,0.63114,1.11442,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
52,820.343,0.86599,0.77355,1.26352,0.93128,0.79276,0.88556,0.71093,0.76399,0.61342,1.11526,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902
53,836.271,0.87191,0.77185,1.26404,0.91309,0.79763,0.88849,0.70738,0.7616,0.61118,1.10628,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704
54,851.807,0.86735,0.75735,1.25818,0.94411,0.7778,0.88952,0.71595,0.74172,0.59098,1.09347,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506
55,867.592,0.85772,0.7635,1.25845,0.91739,0.78086,0.88334,0.70696,0.76591,0.64025,1.11523,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308
56,883.117,0.86027,0.76153,1.26029,0.92027,0.79527,0.88842,0.71327,0.7422,0.6155,1.09256,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
57,898.789,0.85227,0.73867,1.2432,0.93763,0.77647,0.88393,0.71477,0.74164,0.61343,1.08436,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912
58,914.343,0.85466,0.74905,1.25017,0.91814,0.799,0.88778,0.71702,0.75143,0.59436,1.09233,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714
59,930.247,0.84686,0.74676,1.25096,0.92547,0.7822,0.88289,0.70822,0.74188,0.60048,1.09972,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516
60,945.721,0.85441,0.75303,1.25038,0.93481,0.78345,0.89067,0.71972,0.74261,0.59784,1.09612,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318
61,961.571,0.85144,0.75659,1.24965,0.94462,0.7643,0.88549,0.71749,0.73547,0.61488,1.08739,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
62,977.138,0.84464,0.74273,1.24639,0.93706,0.78096,0.8928,0.72213,0.73562,0.59522,1.08092,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922
63,992.941,0.84591,0.74328,1.24139,0.91598,0.79373,0.88468,0.7143,0.74075,0.60595,1.08706,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724
64,1008.49,0.84002,0.74645,1.24341,0.93723,0.78971,0.88714,0.72047,0.74623,0.60232,1.08984,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526
65,1024.18,0.84207,0.74195,1.24518,0.94643,0.78345,0.88934,0.72238,0.73328,0.58629,1.08451,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328
66,1039.76,0.83838,0.72718,1.23504,0.93462,0.78282,0.88747,0.72581,0.71378,0.58737,1.06763,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
67,1055.55,0.83491,0.74704,1.23628,0.91359,0.80025,0.89242,0.72856,0.71887,0.5774,1.08045,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932
68,1071.1,0.83276,0.72777,1.23834,0.93448,0.79278,0.89446,0.72915,0.71503,0.58464,1.06399,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734
69,1086.6,0.82785,0.72311,1.2357,0.94388,0.77598,0.88567,0.72376,0.71599,0.59406,1.07255,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536
70,1102.47,0.82197,0.71838,1.22764,0.93209,0.79216,0.89137,0.7262,0.72371,0.5833,1.07309,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338
71,1118.07,0.8189,0.71638,1.22277,0.93213,0.78627,0.89184,0.72545,0.72131,0.5742,1.07751,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
72,1134.09,0.82434,0.72308,1.23131,0.9086,0.80709,0.88989,0.72541,0.71467,0.57944,1.07118,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942
73,1149.73,0.83446,0.7312,1.23971,0.93558,0.77909,0.89009,0.7274,0.70571,0.57741,1.06488,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744
74,1165.37,0.82139,0.71488,1.22459,0.92665,0.79403,0.89204,0.72917,0.70307,0.57442,1.05972,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546
75,1180.87,0.81975,0.7134,1.2256,0.91116,0.79403,0.89211,0.7328,0.69563,0.56553,1.05816,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348
76,1196.59,0.80679,0.71052,1.21671,0.93214,0.79498,0.8934,0.73084,0.70124,0.56961,1.06432,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
77,1212.1,0.81973,0.70943,1.22774,0.93393,0.80025,0.8959,0.735,0.69751,0.55326,1.05761,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952
78,1227.78,0.81639,0.70993,1.22807,0.9272,0.80043,0.89549,0.72815,0.71517,0.57647,1.07036,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754
79,1243.25,0.8128,0.70945,1.22527,0.92396,0.80585,0.89503,0.73188,0.70257,0.55978,1.05858,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556
80,1258.73,0.81446,0.69464,1.21649,0.90438,0.82452,0.89596,0.73405,0.70337,0.56005,1.05425,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358
81,1274.47,0.80913,0.71101,1.21919,0.94387,0.79465,0.90111,0.73575,0.70893,0.56162,1.05876,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
82,1289.98,0.81299,0.70587,1.21794,0.93278,0.80834,0.90017,0.73838,0.70071,0.54553,1.06014,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962
83,1305.72,0.8145,0.70767,1.21778,0.9431,0.79425,0.89717,0.73455,0.69805,0.54407,1.05791,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764
84,1321.28,0.81354,0.70711,1.22389,0.94284,0.79714,0.89988,0.73935,0.69679,0.55497,1.05843,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566
85,1337.07,0.80889,0.70113,1.21873,0.92925,0.80025,0.89838,0.73735,0.69257,0.54845,1.05591,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368
86,1352.62,0.80673,0.70879,1.22282,0.93384,0.80523,0.89998,0.74067,0.69246,0.55418,1.05442,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
87,1368.4,0.79565,0.69374,1.21189,0.94888,0.79694,0.90143,0.741,0.69104,0.55534,1.05806,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972
88,1383.92,0.8059,0.70223,1.21254,0.93768,0.80517,0.90249,0.74102,0.69603,0.55291,1.05626,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774
89,1399.7,0.79829,0.69522,1.20604,0.92865,0.81207,0.90183,0.7414,0.68497,0.54989,1.04643,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576
90,1415.43,0.80003,0.70301,1.20868,0.94002,0.79972,0.90137,0.74111,0.68665,0.53267,1.04595,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378
91,1431.4,0.80164,0.69594,1.21276,0.92853,0.80212,0.89863,0.73983,0.68889,0.54622,1.04965,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
92,1447.06,0.79852,0.69223,1.21069,0.91471,0.80709,0.9016,0.74233,0.68566,0.55081,1.04455,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982
93,1462.56,0.80734,0.70083,1.21582,0.94868,0.79376,0.90208,0.74436,0.68574,0.54449,1.04537,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784
