epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
89,6410.5,0.8694,0.70196,1.09965,0.88404,0.6976,0.7975,0.64103,0.70267,0.59541,1.00611,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576
90,6482.15,0.86327,0.70019,1.09798,0.88383,0.69798,0.79758,0.64119,0.70226,0.59487,1.00592,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378
91,6554.23,0.87035,0.70025,1.10014,0.88327,0.69821,0.79779,0.6415,0.70214,0.59496,1.00568,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
92,6628.8,0.8735,0.70564,1.1037,0.88297,0.69874,0.79777,0.64158,0.70184,0.59503,1.00552,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982
93,6703.35,0.86495,0.69771,1.10032,0.88358,0.69859,0.79772,0.6415,0.70186,0.5954,1.00545,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784
94,6775.34,0.8735,0.70608,1.10393,0.88506,0.69764,0.79767,0.64186,0.70163,0.59527,1.00539,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586
95,6849.45,0.87177,0.70752,1.10347,0.88621,0.69661,0.79787,0.6421,0.70165,0.5954,1.00537,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388
96,6921.46,0.86326,0.69549,1.09845,0.88501,0.69692,0.79768,0.6417,0.70116,0.59536,1.00497,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
97,6994.88,0.86667,0.7021,1.09927,0.88674,0.69622,0.79769,0.64186,0.70137,0.59544,1.00503,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992
98,7067.37,0.86855,0.69742,1.09866,0.88605,0.69619,0.79772,0.64192,0.70097,0.59522,1.00473,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794
99,7139.31,0.8634,0.69365,1.09635,0.88567,0.69654,0.79775,0.64228,0.70057,0.59541,1.00453,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596
100,7213.55,0.8623,0.69363,1.09764,0.88497,0.69646,0.79785,0.64232,0.70036,0.59541,1.00441,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398
101,7285.97,0.86184,0.69333,1.0959,0.88372,0.69719,0.79789,0.64235,0.70012,0.59541,1.00432,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
102,7357.77,0.87154,0.70095,1.10162,0.88472,0.69745,0.79823,0.6424,0.69999,0.59563,1.00426,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002
103,7429.04,0.85782,0.69088,1.0924,0.88444,0.69737,0.79813,0.64244,0.69976,0.59583,1.00406,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804
104,7502.95,0.86531,0.69604,1.09689,0.88745,0.69646,0.79831,0.6428,0.69949,0.59582,1.00405,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606
105,7576.6,0.86454,0.69388,1.09832,0.88824,0.69684,0.79839,0.64296,0.69916,0.59562,1.00382,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408
106,7649.14,0.86018,0.69363,1.09662,0.8886,0.69659,0.79852,0.64298,0.69893,0.59546,1.0036,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
107,7722.93,0.86128,0.6961,1.0962,0.88892,0.69701,0.79869,0.64285,0.69864,0.5955,1.0034,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012
108,7794.88,0.85958,0.69004,1.09379,0.88662,0.69737,0.79903,0.64312,0.69837,0.59517,1.00316,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814
109,7865.89,0.86182,0.69447,1.09693,0.88827,0.69606,0.79895,0.64336,0.69832,0.59486,1.00321,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616
110,7937.72,0.85838,0.69386,1.09438,0.88807,0.696,0.79897,0.64328,0.69807,0.59465,1.0029,0.0235254,0.0078418,0.0235254,0.0078418,0.0235254,0.0078418,0.0235254,0.0078418
111,8019.79,0.85866,0.69253,1.09347,0.88735,0.69616,0.79892,0.64334,0.69765,0.59471,1.00277,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
112,8090.76,0.85964,0.69074,1.09375,0.88602,0.69653,0.79908,0.64341,0.69727,0.59445,1.00237,0.0234066,0.0078022,0.0234066,0.0078022,0.0234066,0.0078022,0.0234066,0.0078022
113,8162.96,0.85371,0.68654,1.09254,0.8861,0.69631,0.79912,0.64315,0.69698,0.59442,1.00207,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824
114,8234.17,0.85996,0.69174,1.09279,0.88546,0.69686,0.7991,0.64333,0.69655,0.59467,1.00164,0.0232878,0.0077626,0.0232878,0.0077626,0.0232878,0.0077626,0.0232878,0.0077626
115,8308.68,0.85794,0.6943,1.09301,0.88571,0.69722,0.79882,0.64327,0.69661,0.59485,1.00144,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428
116,8380.01,0.85499,0.68554,1.08851,0.88592,0.69765,0.79896,0.64325,0.69613,0.59513,1.00103,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
117,8459.06,0.85739,0.6911,1.09493,0.88534,0.69791,0.79877,0.64341,0.69588,0.59495,1.00075,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032
118,8534.74,0.85383,0.68576,1.0928,0.88611,0.69721,0.79884,0.64347,0.69547,0.59503,1.00044,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834
119,8606.9,0.85502,0.68841,1.09091,0.88792,0.69646,0.79886,0.64351,0.69492,0.59488,0.99995,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636
120,8679.97,0.8474,0.67947,1.08838,0.88785,0.69692,0.79889,0.64377,0.69494,0.59474,0.99995,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438
121,8751.56,0.85166,0.68632,1.09028,0.88884,0.69631,0.79907,0.6439,0.69477,0.59489,0.99979,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
122,8824.22,0.85968,0.69175,1.09006,0.88993,0.69558,0.79903,0.64403,0.69463,0.59468,0.99957,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042
123,8897.11,0.85227,0.68841,1.08957,0.88824,0.69648,0.79879,0.64409,0.69446,0.59453,0.99944,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844
124,8968.86,0.85388,0.68799,1.09206,0.88864,0.69621,0.79919,0.64433,0.6943,0.59455,0.99915,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646
125,9042.86,0.85008,0.686,1.08828,0.89168,0.69585,0.79946,0.64443,0.69414,0.59481,0.99891,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448
126,9114.2,0.85153,0.68174,1.08534,0.89129,0.69585,0.79943,0.64445,0.69415,0.59537,0.99887,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
127,9187.73,0.85237,0.68396,1.08858,0.8887,0.69715,0.7997,0.64458,0.69405,0.59555,0.99872,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
128,9259.57,0.85211,0.68191,1.09017,0.89098,0.69628,0.79938,0.64454,0.69387,0.59573,0.99848,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854
129,9333.6,0.85652,0.68586,1.09044,0.89116,0.696,0.79949,0.64477,0.69368,0.59562,0.99829,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
